order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,delivery_address,delivery_partner_id,delivery_time ,expected delivery_time
185,147,191,Pav Bhaji,2024-04-21 05:23:01,2024-04-21 06:12:00,Cancelled,412,4,"H.No. 71 Dubey Road, Panchkula 658149",208,49,40
186,379,100,Dal Makhani,2024-04-13 13:29:39,2024-04-13 15:10:00,Successful,350,5,"30/11, Bora Street Mangalore 150555",376,101,39
187,275,187,Pav Bhaji,2024-03-09 04:15:57,2024-03-09 04:54:00,Successful,943,4,"56/727, Kunda Bhusawal 446926",210,39,36
188,483,258,Biryani,2024-03-31 13:07:34,2024-03-31 15:00:00,Successful,783,3,"46/058, Dhar Marg, Motihari 028991",377,113,25
189,166,296,Chole Bhature,2024-05-28 08:47:34,2024-05-28 09:39:00,Successful,765,3,"572, Swamy Road, Ujjain-768797",298,52,25
190,47,266,Dosa,2024-07-06 09:00:07,2024-07-06 10:54:00,Successful,352,5,"98/41, Sane Path Shimla 119576",21,114,21
191,338,293,Dosa,2024-03-13 01:06:23,2024-03-13 02:04:00,Successful,240,4,57/83 Dhar Chowk Ahmednagar 286784,479,58,26
192,419,186,Samosa,2024-07-07 19:10:04,2024-07-07 19:44:00,Successful,345,1,"66/081 Chowdhury Nagar, Mau 927157",474,34,29
193,177,108,Biryani,2024-03-20 00:08:16,2024-03-20 01:29:00,Successful,136,3,"H.No. 40 Tank Chowk, Morbi 521088",149,81,40
194,440,203,Dal Makhani,2024-05-25 16:40:37,2024-05-25 17:17:00,Successful,900,1,67/477 Ganguly Chowk Kanpur-083641,422,37,37
195,369,106,Samosa,2024-01-18 12:34:28,2024-01-18 14:28:00,Successful,829,4,65/948 Mander Chowk Nellore-802846,490,114,39
196,242,108,Samosa,2024-08-26 16:14:12,2024-08-26 17:08:00,Successful,651,4,H.No. 277 Joshi Road Salem-210255,299,54,36
197,324,256,Dal Makhani,2024-06-02 20:50:48,2024-06-02 21:50:00,Successful,801,1,14/52 Batra Purnia-775488,114,60,33
198,17,23,Biryani,2024-07-03 11:36:20,2024-07-03 13:19:00,Successful,492,5,"121, Bedi Path Bangalore-028121",130,103,28
199,142,264,Samosa,2024-02-05 18:19:25,2024-02-05 19:20:00,Successful,972,3,"773 Din Zila, Bhopal-965684",356,61,34
200,79,116,Dal Makhani,2024-04-09 09:41:58,2024-04-09 10:16:00,Cancelled,654,1,"09, Manda Street, Maheshtala 972365",205,35,31
201,322,49,Chole Bhature,2024-05-24 08:00:33,2024-05-24 09:55:00,Successful,623,3,"H.No. 93, Dutta Circle, Muzaffarpur 205231",393,115,36
202,299,33,Chole Bhature,2024-04-17 07:58:00,2024-04-17 09:13:00,Successful,603,4,"35/478, Korpal Chowk Thiruvananthapuram-068438",115,75,35
203,186,96,Aloo Paratha,2024-08-26 12:47:44,2024-08-26 14:19:00,Successful,296,3,86/17 Jain Circle Miryalaguda-760227,427,92,21
204,449,21,Butter Chicken,2024-08-14 23:26:04,2024-08-15 01:24:00,Successful,219,1,"H.No. 83, Gandhi, Nadiad 663835",195,118,27
205,315,169,Pav Bhaji,2024-08-02 16:27:02,2024-08-02 17:58:00,Successful,405,4,"70/47 Sarraf Nagar, Ghaziabad 880787",34,91,30
206,73,228,Tandoori Chicken,2024-09-06 04:51:10,2024-09-06 06:18:00,Successful,670,4,"13/17 Acharya Chowk, Mau-572843",101,87,40
207,358,68,Dal Makhani,2024-09-02 01:29:43,2024-09-02 02:26:00,Successful,799,4,"76/36, Vasa, Anand-393560",36,57,22
208,243,55,Tandoori Chicken,2024-06-19 19:21:02,2024-06-19 20:36:00,Successful,490,2,"H.No. 46, Walia Street, Ahmednagar 010339",89,75,33
209,358,44,Butter Chicken,2024-03-11 02:27:22,2024-03-11 03:45:00,Successful,457,4,10 Baral Street Loni 197493,423,78,36
210,190,67,Biryani,2024-05-31 11:25:00,2024-05-31 11:51:00,Successful,906,5,"H.No. 19, Srivastava Marg, Suryapet-128861",295,26,34
211,473,11,Dosa,2024-05-04 10:26:52,2024-05-04 12:22:00,Successful,701,2,65/216 Roy Chowk Proddatur 910796,22,116,28
212,197,52,Tandoori Chicken,2024-04-10 03:42:23,2024-04-10 04:25:00,Successful,579,1,H.No. 55 Chaudhari Zila Muzaffarnagar 614309,392,43,34
213,196,166,Samosa,2024-05-12 05:52:18,2024-05-12 07:46:00,Successful,391,1,"225, Chauhan Road Haridwar-505004",163,114,39
214,78,52,Samosa,2024-09-04 20:59:16,2024-09-04 21:30:00,Cancelled,830,4,"H.No. 50, Chada, Raebareli 081358",28,31,22
215,67,278,Aloo Paratha,2024-05-24 10:15:29,2024-05-24 11:39:00,Successful,172,1,"H.No. 98, Butala Zila, Vasai-Virar-061600",18,84,24
216,208,242,Dosa,2024-06-25 21:11:32,2024-06-25 22:17:00,Successful,964,5,"59, Ghosh Circle Sri Ganganagar 067987",67,66,29
217,130,10,Pav Bhaji,2024-09-01 09:57:08,2024-09-01 11:19:00,Successful,366,5,"12/01 Setty Marg, Munger-811903",286,82,34
218,325,200,Samosa,2024-08-24 07:56:25,2024-08-24 08:28:00,Cancelled,854,3,61 Tailor Ganj Chapra 312404,333,32,27
219,374,34,Dal Makhani,2024-03-18 19:38:40,2024-03-18 19:58:00,Successful,899,1,"07, Sen Road, Ozhukarai 628655",221,20,36
220,401,11,Dosa,2024-07-06 16:18:24,2024-07-06 16:56:00,Successful,517,4,99 Khanna Marg Madanapalle 402117,402,38,28
221,276,92,Tandoori Chicken,2024-01-08 02:06:13,2024-01-08 02:42:00,Successful,915,3,"110, Zacharia Circle, Kulti-595902",279,36,32
222,188,220,Chole Bhature,2024-09-02 03:15:55,2024-09-02 03:42:00,Successful,512,4,39/26 Singhal Street Bhalswa Jahangir Pur-164938,404,27,26
223,173,244,Chole Bhature,2024-03-17 15:09:20,2024-03-17 15:55:00,Successful,660,4,"56 Bose Zila, South Dumdum-504796",306,46,37
224,457,244,Biryani,2024-09-01 12:10:18,2024-09-01 13:26:00,Successful,787,5,"H.No. 30, Chada Path, Howrah-577458",83,76,36
225,174,95,Dosa,2024-06-17 09:18:25,2024-06-17 10:52:00,Successful,542,2,"H.No. 225, Shroff Nagar Alwar-474264",238,94,21
226,126,49,Tandoori Chicken,2024-06-09 21:30:43,2024-06-09 22:12:00,Successful,195,1,"74 Gara Street, Bellary-065647",426,42,25
227,204,203,Pav Bhaji,2024-02-18 10:33:16,2024-02-18 11:11:00,Successful,719,3,"H.No. 429 Karan Path, Dehradun 334415",118,38,27
228,224,293,Samosa,2024-08-08 02:45:56,2024-08-08 04:16:00,Successful,562,2,98/14 Dhingra Road Tadepalligudem-793229,351,91,25
229,458,71,Samosa,2024-02-10 22:04:42,2024-02-10 23:34:00,Successful,861,4,"51/749, Rao Circle, Nagpur-317916",428,90,31
230,491,265,Paneer Tikka,2024-03-19 09:38:23,2024-03-19 10:46:00,Successful,926,4,"37/17, Anand Nagar Surat-273021",276,68,28
231,120,155,Paneer Tikka,2024-01-09 12:26:17,2024-01-09 13:39:00,Successful,978,4,"45/77 Grewal Marg, Nagaon-167538",391,73,39
232,153,206,Dal Makhani,2024-02-10 17:28:39,2024-02-10 18:34:00,Successful,433,1,"H.No. 306, Mannan Nagar, Thanjavur 960406",450,66,40
233,211,299,Butter Chicken,2024-06-13 11:19:57,2024-06-13 11:40:00,Successful,750,1,"H.No. 078, Dave Zila, Hubli–Dharwad 972557",481,21,31
234,279,26,Dosa,2024-06-03 09:03:33,2024-06-03 10:05:00,Successful,757,4,"01/26, Bhattacharyya Zila, Khammam-297065",284,62,33
235,362,300,Pav Bhaji,2024-02-05 16:55:30,2024-02-05 18:55:00,Cancelled,793,4,"H.No. 464, Dixit Chowk, Loni-558695",292,120,24
236,60,299,Dal Makhani,2024-07-14 23:39:25,2024-07-15 00:10:00,Cancelled,147,3,H.No. 90 Balan Rohtak-192540,190,31,35
237,251,33,Aloo Paratha,2024-05-26 02:52:27,2024-05-26 03:40:00,Successful,140,5,"83/239, Dar Circle Sagar 797979",172,48,31
238,397,290,Dal Makhani,2024-03-20 22:23:10,2024-03-21 00:08:00,Successful,954,2,25/12 Saxena Street Jaunpur-296624,68,105,28
239,235,216,Dal Makhani,2024-04-30 14:24:26,2024-04-30 16:21:00,Successful,299,3,"86/87, Bains Zila Jorhat-100980",286,117,21
240,224,113,Tandoori Chicken,2024-05-29 14:58:58,2024-05-29 15:59:00,Cancelled,799,4,"H.No. 22 Kamdar Zila, Mangalore-600352",78,61,36
241,271,142,Tandoori Chicken,2024-06-11 04:11:21,2024-06-11 05:48:00,Cancelled,547,5,"11/573 Divan Chowk, Morbi-462819",302,97,30
242,110,42,Aloo Paratha,2024-01-09 21:02:14,2024-01-09 21:52:00,Successful,117,5,"464, Chauhan Road, Tinsukia-401740",223,50,35
243,394,215,Pav Bhaji,2024-04-02 22:34:10,2024-04-02 23:39:00,Successful,450,2,"75, Arya Path, Mysore 620163",212,65,38
244,341,194,Dosa,2024-06-10 05:21:44,2024-06-10 06:54:00,Cancelled,565,2,"H.No. 54 Vala Circle, Amravati 393117",456,93,37
245,125,77,Samosa,2024-01-24 17:11:34,2024-01-24 17:37:00,Successful,945,3,H.No. 23 Rastogi Bidar-614478,22,26,21
246,122,263,Paneer Tikka,2024-02-09 13:11:36,2024-02-09 14:29:00,Successful,454,1,"06, Dua Nagar, Alappuzha 477116",344,78,37
247,289,71,Paneer Tikka,2024-05-19 09:55:55,2024-05-19 11:31:00,Successful,483,2,"H.No. 611 Kota Marg, Gudivada 868970",94,96,37
248,208,177,Biryani,2024-06-17 01:23:11,2024-06-17 01:48:00,Successful,258,3,"H.No. 596 Gour Nagar, Jaipur-728713",472,25,37
249,128,293,Chole Bhature,2024-01-12 22:17:29,2024-01-13 00:16:00,Successful,824,3,"60/58 Korpal Circle, Bangalore 361552",446,119,40
250,122,230,Biryani,2024-09-11 01:39:51,2024-09-11 02:21:00,Successful,839,1,"080, Ram Zila Mangalore-583154",132,42,37
251,100,19,Paneer Tikka,2024-04-26 07:48:34,2024-04-26 09:28:00,Successful,591,4,64 Shankar Street Uluberia 238890,273,100,39
252,63,75,Samosa,2024-08-02 21:43:00,2024-08-02 22:12:00,Successful,233,2,"68, Rana Chowk Mangalore-601777",182,29,27
253,95,78,Samosa,2024-01-17 13:22:58,2024-01-17 14:29:00,Successful,516,1,"68/178, Gade Chowk, Mangalore-723991",50,67,40
254,58,38,Dosa,2024-06-21 09:17:17,2024-06-21 10:34:00,Cancelled,595,2,"H.No. 88, Sathe, Eluru-532042",365,77,34
255,214,118,Paneer Tikka,2024-04-01 00:06:20,2024-04-01 01:50:00,Successful,759,1,"H.No. 07, Bhavsar Zila, Ongole 434230",134,104,22
256,299,156,Aloo Paratha,2024-03-13 22:41:50,2024-03-14 00:16:00,Cancelled,733,1,94/14 Borra Zila Pimpri-Chinchwad 322464,302,95,31
257,229,226,Chole Bhature,2024-05-02 09:30:59,2024-05-02 10:07:00,Cancelled,597,3,"90/56 Ghosh Chowk, Ranchi 635441",389,37,26
258,483,210,Tandoori Chicken,2024-01-26 19:48:10,2024-01-26 20:22:00,Successful,210,3,"70/52, Bail Road Guna-073368",379,34,40
259,235,230,Butter Chicken,2024-06-24 12:09:32,2024-06-24 13:53:00,Cancelled,798,3,"49, Singhal Marg Nangloi Jat 064430",250,104,38
260,328,258,Butter Chicken,2024-06-21 19:16:32,2024-06-21 19:47:00,Successful,976,4,"33/64, Bhatia Road Vellore 246804",200,31,35
261,380,122,Dosa,2024-05-13 02:18:22,2024-05-13 04:17:00,Successful,937,2,71/201 Sangha Marg Udupi-253333,495,119,25
262,455,212,Samosa,2024-06-13 18:24:02,2024-06-13 19:05:00,Successful,835,1,"H.No. 79, Sheth Circle Asansol-826978",137,41,26
263,401,88,Tandoori Chicken,2024-06-02 09:20:59,2024-06-02 09:59:00,Successful,234,2,"H.No. 96, Saraf Nagar, Giridih 627883",204,39,22
264,25,133,Aloo Paratha,2024-07-06 11:44:31,2024-07-06 12:54:00,Cancelled,818,4,23/30 Manne Marg Bhavnagar 941650,159,70,24
265,211,58,Chole Bhature,2024-05-26 09:54:48,2024-05-26 11:15:00,Successful,818,4,"683 Hayre Street, Dehradun 301119",316,81,40
266,381,175,Dal Makhani,2024-03-11 13:27:05,2024-03-11 15:09:00,Successful,861,4,"H.No. 06 Trivedi Nagar, Buxar 993812",7,102,21
267,488,195,Aloo Paratha,2024-02-15 03:53:52,2024-02-15 05:10:00,Successful,617,1,H.No. 655 Boase Ganj Tirupati-711765,416,77,36
268,320,147,Samosa,2024-06-18 12:11:55,2024-06-18 13:46:00,Successful,413,1,303 Chakraborty Nagar Barasat-518581,45,95,29
269,411,246,Pav Bhaji,2024-03-05 02:46:53,2024-03-05 04:31:00,Successful,880,5,"H.No. 48, Kalita Circle, Udaipur 036780",493,105,39
270,472,120,Dosa,2024-07-22 16:54:13,2024-07-22 18:11:00,Successful,999,2,43/584 Goda Zila Bathinda-262946,10,77,40
271,60,205,Aloo Paratha,2024-05-23 04:57:21,2024-05-23 05:55:00,Successful,759,2,"H.No. 206, Varkey Street, Hajipur 226141",209,58,34
272,447,200,Pav Bhaji,2024-02-08 05:33:06,2024-02-08 06:57:00,Cancelled,137,4,"81/044, Sane Path, Gopalpur-662914",374,84,33
273,271,96,Butter Chicken,2024-01-10 06:24:32,2024-01-10 06:48:00,Successful,246,3,"71, Anand, Firozabad 798219",259,24,26
274,370,79,Tandoori Chicken,2024-08-03 19:07:23,2024-08-03 19:36:00,Successful,741,2,"29/32 Talwar Ganj, Jodhpur-658337",277,29,27
275,272,34,Chole Bhature,2024-04-02 14:13:01,2024-04-02 14:37:00,Successful,623,1,"H.No. 685 Virk Chowk, Adoni-080068",382,24,33
276,286,252,Pav Bhaji,2024-04-04 06:38:30,2024-04-04 07:19:00,Successful,884,5,"43/07, Gandhi Circle, Bally 431204",310,41,23
277,50,292,Dosa,2024-04-02 12:42:33,2024-04-02 14:13:00,Successful,363,1,H.No. 427 Dani Path Hyderabad 126683,482,91,37
278,37,287,Aloo Paratha,2024-03-05 21:12:54,2024-03-05 22:51:00,Successful,130,1,"49, Bir Zila Bulandshahr 327466",206,99,40
279,483,195,Dosa,2024-08-12 12:17:48,2024-08-12 13:59:00,Successful,782,4,"73, Dar Katihar 149330",342,102,28
280,242,266,Biryani,2024-02-11 10:31:45,2024-02-11 11:38:00,Cancelled,505,3,"25, Shere Marg Yamunanagar-684214",37,67,40
281,302,220,Aloo Paratha,2024-09-15 19:02:23,2024-09-15 20:39:00,Successful,748,2,"47 Sama, Bellary-103750",148,97,30
282,61,123,Dal Makhani,2024-01-03 01:27:26,2024-01-03 01:49:00,Successful,753,1,"648 Kakar Zila, Gudivada 768585",374,22,38
283,106,212,Butter Chicken,2024-04-04 23:11:42,2024-04-05 00:29:00,Successful,449,2,H.No. 169 Divan Path Berhampore 973829,462,78,32
284,460,278,Tandoori Chicken,2024-02-17 22:36:48,2024-02-17 23:57:00,Successful,635,3,"61/734, Vaidya Street, Deoghar-345077",84,81,36
285,127,229,Aloo Paratha,2024-02-05 07:25:48,2024-02-05 09:06:00,Successful,462,2,"544, Sodhi, Jamnagar-969798",402,101,30
286,461,194,Paneer Tikka,2024-03-24 23:38:09,2024-03-25 00:57:00,Cancelled,167,1,"463, Reddy Zila, Mysore 045880",466,79,31
287,214,20,Biryani,2024-05-07 15:22:21,2024-05-07 16:38:00,Successful,335,4,"H.No. 979 Rastogi Marg, Dindigul 679561",454,76,34
288,181,56,Butter Chicken,2024-03-12 23:22:24,2024-03-12 23:59:00,Successful,769,2,"H.No. 10, Dass Circle Satna 033718",37,37,21
289,164,286,Samosa,2024-05-08 15:23:03,2024-05-08 16:47:00,Successful,427,4,"H.No. 48, Varughese Path Bettiah-082741",323,84,23
290,149,38,Tandoori Chicken,2024-02-22 02:46:40,2024-02-22 03:19:00,Successful,183,1,"46 Buch Chowk, Madurai-282970",104,33,39
291,320,110,Samosa,2024-06-15 09:47:33,2024-06-15 10:27:00,Cancelled,731,1,"H.No. 943 Bhattacharyya Circle, Berhampore-297733",405,40,20
292,491,7,Paneer Tikka,2024-06-25 00:54:23,2024-06-25 02:48:00,Cancelled,453,1,"62/85, Sethi Path Ambarnath 152795",161,114,20
293,333,125,Biryani,2024-01-19 18:29:54,2024-01-19 20:14:00,Successful,944,5,"83, Gokhale Path, Hajipur 476799",467,105,39
294,113,252,Biryani,2024-08-07 19:37:53,2024-08-07 20:18:00,Successful,899,2,"H.No. 996, Soni Street Haldia 757857",350,41,35
295,332,251,Dosa,2024-04-08 07:47:48,2024-04-08 08:24:00,Successful,262,1,08/76 Kashyap Ganj Bardhaman-277357,65,37,27
296,119,254,Paneer Tikka,2024-01-06 00:50:44,2024-01-06 02:07:00,Successful,917,1,"41, Tak Ganj, Vasai-Virar 350193",322,77,20
297,55,134,Dosa,2024-04-09 09:15:32,2024-04-09 09:39:00,Successful,187,1,"28/293, Sankaran Zila Srinagar 744509",283,24,36
298,139,43,Chole Bhature,2024-09-16 15:59:20,2024-09-16 17:13:00,Successful,461,4,"11/313, Mangat Zila, Pondicherry 358549",479,74,28
299,78,257,Samosa,2024-02-02 03:39:30,2024-02-02 04:17:00,Successful,317,3,H.No. 504 Shetty Marg Tirupati 227119,3,38,37
300,290,4,Samosa,2024-08-24 14:13:11,2024-08-24 15:52:00,Cancelled,942,1,"625, Khanna Circle, Tirunelveli 096514",220,99,24
301,159,116,Tandoori Chicken,2024-06-07 14:12:38,2024-06-07 15:27:00,Successful,761,1,"H.No. 388, Chahal Road Muzaffarpur 391866",209,75,33
302,209,24,Samosa,2024-02-17 00:43:54,2024-02-17 02:05:00,Successful,486,5,995 Ganesh Zila Nagercoil 246535,336,82,25
303,241,36,Pav Bhaji,2024-06-13 14:19:27,2024-06-13 15:54:00,Successful,979,3,04/29 Chhabra Circle Sonipat-393457,454,95,23
304,404,236,Aloo Paratha,2024-07-27 09:21:56,2024-07-27 09:49:00,Successful,572,4,82/329 Kibe Nagar Alappuzha 821762,118,28,31
305,296,147,Tandoori Chicken,2024-06-17 13:02:51,2024-06-17 14:14:00,Successful,826,1,"351 Chhabra Chowk, Proddatur-934200",398,72,22
306,472,54,Aloo Paratha,2024-03-18 01:57:18,2024-03-18 03:03:00,Successful,537,3,"59 Rout Path, Panchkula 708718",97,66,22
307,95,273,Biryani,2024-02-10 14:57:35,2024-02-10 15:41:00,Cancelled,174,5,"42/76, Subramanian Path, Bardhaman 447903",74,44,36
308,488,91,Paneer Tikka,2024-07-03 09:41:16,2024-07-03 10:45:00,Successful,535,4,41 Jani Street Nellore 374093,239,64,24
309,272,77,Aloo Paratha,2024-06-14 10:52:10,2024-06-14 12:12:00,Successful,983,4,98/11 Krishnan Marg Avadi 941387,477,80,32
310,482,201,Tandoori Chicken,2024-06-23 22:46:18,2024-06-24 00:04:00,Successful,855,5,"47/99, Balasubramanian Ganj, Belgaum 542310",71,78,22
311,187,195,Butter Chicken,2024-06-13 08:43:43,2024-06-13 09:14:00,Successful,278,2,"H.No. 368, Mallick Marg Bongaigaon 181324",487,31,27
312,407,186,Chole Bhature,2024-01-26 09:24:39,2024-01-26 10:52:00,Successful,163,1,H.No. 947 Reddy Marg Ujjain-516824,332,88,34
313,103,202,Pav Bhaji,2024-04-04 07:30:54,2024-04-04 07:58:00,Successful,432,5,73/364 Babu Nagar Anantapur-282006,191,28,34
314,304,247,Pav Bhaji,2024-04-01 08:26:57,2024-04-01 08:58:00,Successful,480,4,"H.No. 44, Reddy, Tirupati 834461",251,32,28
315,128,25,Dal Makhani,2024-09-15 08:24:28,2024-09-15 09:05:00,Successful,805,1,"H.No. 42, Sama Ganj, Pimpri-Chinchwad 796957",276,41,30
316,53,83,Dosa,2024-05-27 04:00:47,2024-05-27 05:23:00,Successful,460,4,"98/44, Agarwal Ganj Kumbakonam-187504",247,83,29
317,338,289,Chole Bhature,2024-08-27 01:10:35,2024-08-27 02:42:00,Successful,855,3,"H.No. 205, Batta Road, Junagadh 831202",22,92,36
318,27,258,Paneer Tikka,2024-05-24 16:21:44,2024-05-24 17:39:00,Successful,690,2,"362, Date Path Jhansi 616970",440,78,25
319,73,52,Samosa,2024-01-02 04:08:46,2024-01-02 04:43:00,Successful,317,1,"H.No. 264, Master Nagar Panvel 119895",169,35,37
320,129,44,Dosa,2024-02-18 16:47:24,2024-02-18 17:51:00,Successful,545,2,"H.No. 94, Desai Road Ahmedabad 932816",71,64,28
321,56,292,Chole Bhature,2024-02-01 10:55:14,2024-02-01 11:20:00,Cancelled,889,2,"09/21, Salvi Mirzapur 804093",21,25,28
322,488,199,Dosa,2024-09-05 22:39:55,2024-09-06 00:39:00,Successful,131,4,"03/519, Mahal Path Bhubaneswar 438839",303,120,34
323,90,56,Pav Bhaji,2024-08-13 00:31:49,2024-08-13 01:28:00,Successful,685,1,H.No. 574 Grover Chowk Latur-174587,310,57,33
324,259,203,Pav Bhaji,2024-01-27 13:05:45,2024-01-27 13:46:00,Successful,963,5,"27, Ramakrishnan Road Imphal 225031",299,41,36
325,319,155,Dal Makhani,2024-03-23 23:56:42,2024-03-24 01:26:00,Successful,962,1,24/47 Lanka Nagar Salem-960484,335,90,29
326,327,68,Pav Bhaji,2024-02-23 05:14:57,2024-02-23 05:55:00,Successful,273,3,53 Dora Ganj Ambattur 633379,336,41,24
327,249,155,Biryani,2024-02-22 11:59:54,2024-02-22 13:04:00,Successful,666,3,"34/001 Dara Road, Siliguri 602691",323,65,21
328,164,70,Samosa,2024-03-14 04:51:08,2024-03-14 05:44:00,Successful,580,4,"216, Gala Circle Tadepalligudem 044485",396,53,33
329,418,196,Tandoori Chicken,2024-08-15 16:59:24,2024-08-15 18:08:00,Successful,967,1,"77/589 Saraf Path, Chapra-063396",26,69,28
330,298,103,Chole Bhature,2024-04-10 22:39:13,2024-04-10 23:14:00,Successful,554,4,"15/79, Seth Chowk Bhalswa Jahangir Pur 523856",499,35,29
331,253,136,Samosa,2024-09-09 00:24:47,2024-09-09 01:08:00,Successful,484,1,"H.No. 17, Ahluwalia Road Vijayanagaram-520380",373,44,38
332,126,155,Samosa,2024-06-03 07:26:57,2024-06-03 07:47:00,Successful,917,4,"84/25 Bandi Ganj, Phagwara 862973",467,21,39
333,446,217,Samosa,2024-03-13 23:19:04,2024-03-14 00:29:00,Successful,869,1,"59/11 Gole Street, Noida 965889",418,70,27
334,421,224,Samosa,2024-08-06 18:12:03,2024-08-06 18:34:00,Successful,396,3,53/43 Balay Chowk Udupi 820813,409,22,26
335,42,226,Dal Makhani,2024-02-13 21:33:22,2024-02-13 23:07:00,Successful,190,3,"70/768, Malhotra Road Uluberia-963033",434,94,21
336,408,135,Samosa,2024-05-15 08:17:40,2024-05-15 10:04:00,Successful,972,5,"77 Goyal Zila, Aurangabad 281335",427,107,29
337,64,272,Dosa,2024-03-07 22:27:09,2024-03-07 23:33:00,Successful,583,4,53/83 Badal Path Ambala 162448,88,66,30
338,4,205,Samosa,2024-08-25 08:05:50,2024-08-25 09:07:00,Successful,836,1,"08 Bhandari Path, Gulbarga 915994",454,62,26
339,410,289,Butter Chicken,2024-05-20 08:33:24,2024-05-20 10:15:00,Successful,836,5,"02/581, Vaidya Street, Ujjain-396739",3,102,24
340,249,193,Pav Bhaji,2024-06-13 07:28:03,2024-06-13 07:55:00,Successful,501,1,527 Bail Nagar Haldia 199749,246,27,28
341,350,40,Aloo Paratha,2024-08-24 15:44:18,2024-08-24 16:35:00,Successful,299,1,34/816 Hora Circle Gudivada 474378,212,51,26
342,494,224,Aloo Paratha,2024-06-29 03:54:15,2024-06-29 05:40:00,Successful,535,2,"994 Krish Road, Mehsana 047540",176,106,26
343,57,58,Chole Bhature,2024-07-03 20:11:29,2024-07-03 21:00:00,Cancelled,509,5,"13/03, De Jhansi 237980",284,49,21
344,202,264,Samosa,2024-09-10 23:24:08,2024-09-10 23:57:00,Successful,876,3,"H.No. 65 Mangal, Bangalore-814183",58,33,39
345,296,235,Chole Bhature,2024-01-29 10:19:48,2024-01-29 10:48:00,Successful,606,3,"664, Gole Belgaum 527628",39,29,21
346,449,201,Dal Makhani,2024-05-18 07:19:21,2024-05-18 07:39:00,Successful,519,4,"95 Korpal Chowk, Nandyal-733387",211,20,32
347,441,292,Butter Chicken,2024-01-12 17:07:42,2024-01-12 19:01:00,Successful,422,1,"407, Tripathi Guntur-444846",83,114,33
348,136,7,Aloo Paratha,2024-02-09 19:26:47,2024-02-09 20:48:00,Successful,537,3,827 Banerjee Chowk Bally-863293,149,82,36
349,213,11,Chole Bhature,2024-01-12 17:41:44,2024-01-12 18:47:00,Successful,453,4,89/191 Dutta Nagar Madurai-913215,42,66,40
350,160,77,Paneer Tikka,2024-05-30 21:23:32,2024-05-30 22:18:00,Successful,500,5,51/832 Wali Path Aurangabad 908341,229,55,32
351,329,205,Chole Bhature,2024-01-25 05:59:19,2024-01-25 06:54:00,Successful,959,3,"18, Bansal Zila Bhiwani 601235",144,55,35
352,42,146,Dal Makhani,2024-04-07 21:32:08,2024-04-07 23:06:00,Successful,112,1,H.No. 50 Lalla Path Alappuzha-634188,392,94,37
353,153,103,Aloo Paratha,2024-04-05 18:56:28,2024-04-05 19:22:00,Cancelled,601,1,687 Bandi Marg Phusro 894835,160,26,38
354,374,294,Dal Makhani,2024-04-04 17:06:14,2024-04-04 18:31:00,Successful,994,4,H.No. 912 Arya Zila Ramagundam-401612,362,85,23
